StatsType,Project,CPID,TC,RAT,RAC,AvgRAC,Mag
byCPIDbyProject,numberfields@home,8d83c45fbe19404e163d8dfb9f775579,26176938.681259,1628462102.642510,0.091810,0.091810,0.000000,
byCPIDbyProject,numberfields@home,8dd23cd7cc7a9a7ffbfd7dd0ea16c254,5840370.000000,1637967003.033067,7799.189513,7799.189513,16.490000,
byCPIDbyProject,numberfields@home,8df4b5070233f0ad825703cf7a6f44d0,175182.000000,1637535002.929849,0.088656,0.088656,0.000000,
byCPIDbyProject,numberfields@home,8ec1c15bafbf2b5668aef9e98d697fe6,346133.000000,1638028039.062646,839.406019,839.406019,1.770000,
byCPIDbyProject,numberfields@home,8f2a530cf6f73647af4c680c3471ea65,10657.458698,1567693502.747537,0.099088,0.099088,0.000000,
byCPIDbyProject,numberfields@home,907e4b458b990310060ac0980d65edc6,1882147.000000,1637967003.033067,77.467443,77.467443,0.160000,
byCPIDbyProject,numberfields@home,9115ebb5b5d7804845c129e3b6db4e84,44404.309027,1512055802.406977,0.086442,0.086442,0.000000,
byCPIDbyProject,numberfields@home,9379980588a20f5901f8e39bcec511f1,195464.410831,1598203802.242843,0.098675,0.098675,0.000000,
byCPIDbyProject,numberfields@home,93c899ed0f603695ab8caa235979f7bc,388.000000,1623450602.665690,0.096983,0.096983,0.000000,
byCPIDbyProject,numberfields@home,93ebe6df4a50949fbde64f570f54c663,215684.000000,1626042602.230939,0.097421,0.097421,0.000000,
byCPIDbyProject,numberfields@home,949e04e467a28045a752909a90e43274,2190851.990452,1637967003.033067,628.506535,628.506535,1.330000,
byCPIDbyProject,numberfields@home,94caecac9ba0a36e7491227096e11d3c,5123628.722273,1638041908.372050,5658.848941,5658.848941,11.960000,
byCPIDbyProject,numberfields@home,96fb094c7cdfebde67e892e1abdf0299,11048638.658812,1638051059.709922,93806.406663,93806.406663,198.290000,
byCPIDbyProject,numberfields@home,97b5a3c8a2e9e301222a7aa02280b408,10003800.000000,1637967003.033067,6.344808,6.344808,0.010000,
byCPIDbyProject,numberfields@home,9824c1535c39c1fbd9662383e9aac21a,1239419.605621,1616883302.238179,0.083066,0.083066,0.000000,
byCPIDbyProject,numberfields@home,98bb1fd5f8cae179556133d497e6efba,632766.931244,1599067802.762987,0.083696,0.083696,0.000000,
byCPIDbyProject,numberfields@home,9cb6361f61e073c3b9ff49e47d815fef,164425407.790566,1637967003.033067,19396.870956,19396.870956,41.000000,
byCPIDbyProject,numberfields@home,9ebde04b3b08bae325609f2af3afc7b4,7073498.526869,1637967003.033067,23.147537,23.147537,0.050000,
byCPIDbyProject,numberfields@home,a33e62f29783e1afc3dbddc745920428,1333380.140358,1638051264.436195,8195.564866,8195.564866,17.320000,
byCPIDbyProject,numberfields@home,a457cb22fabdc732f458b08cbaa2ae55,19917395.578720,1637930130.898206,8703.043948,8703.043948,18.400000,
byCPIDbyProject,numberfields@home,a65e4fe49252e2ac0622cedd120144b8,2173530.000000,1638051605.608336,5283.617232,5283.617232,11.170000,
byCPIDbyProject,numberfields@home,a78ebcc31383859ee74ad532911610a3,1877220.938131,1637953399.593211,1668.717231,1668.717231,3.530000,
byCPIDbyProject,numberfields@home,a8f9cda0da426462c7fc5a7ba99dd811,1000581.821691,1613254502.049553,0.092778,0.092778,0.000000,
byCPIDbyProject,numberfields@home,a92e1cf0903633d62283ea1f101a1af3,2145856.511444,1638053655.683448,4801.712356,4801.712356,10.150000,
byCPIDbyProject,numberfields@home,aba7142a15e3b86b9a5a51bd8bf37dec,84092.192255,1598895002.633204,0.082317,0.082317,0.000000,
byCPIDbyProject,numberfields@home,ae8cd547170614d9a2133bfe847211f9,35308.000000,1629931202.738037,0.089748,0.089748,0.000000,
byCPIDbyProject,numberfields@home,af5cf5f6c1867f07aebe79ac30271f17,484815.065181,1625178602.065252,0.085175,0.085175,0.000000,
byCPIDbyProject,numberfields@home,af73cd19f79a0ade8e6ef695faa2c776,37.020917,1575983755.344335,0.046494,0.046494,0.000000,
byCPIDbyProject,numberfields@home,b0062d7045aec470cbe3da4df4e68fd7,2240685.298326,1638001696.094771,1020.645266,1020.645266,2.160000,
byCPIDbyProject,numberfields@home,b030ad234200af452729cce82d2e61f3,3137552.426524,1638052404.818305,4464.218931,4464.218931,9.440000,
byCPIDbyProject,numberfields@home,b110eb8266c00cbbd37fa9e5fcf11af0,13280852.000000,1638053645.565599,143128.210437,143128.210437,302.550000,
byCPIDbyProject,numberfields@home,b1bae93d553caedaf68fe9b70f03e32d,1028006.000000,1637983056.952025,9685.165964,9685.165964,20.470000,
byCPIDbyProject,numberfields@home,b31449a18e48b427e68386b24786e4a0,33246284.254876,1637967003.033067,0.384324,0.384324,0.000000,
byCPIDbyProject,numberfields@home,b520edf8d1d198629835eec0939b516c,1900241.666166,1637967003.033067,1248.213307,1248.213307,2.640000,
byCPIDbyProject,numberfields@home,b63506772e919758d70eef99e3443cf5,1341641.422993,1638028136.328084,1166.692586,1166.692586,2.470000,
byCPIDbyProject,numberfields@home,b9f1f23328dcfc15bd0b0c876be4e283,10747.253029,1583214002.433003,0.086654,0.086654,0.000000,
byCPIDbyProject,numberfields@home,badc68d1cd03e34ca0eef5ae01471d91,1670555.121403,1617056102.912844,0.099165,0.099165,0.000000,
byCPIDbyProject,numberfields@home,bb3444cfdef914131e4d414f0777dccc,50246.000000,1637972730.982563,1100.471899,1100.471899,2.330000,
byCPIDbyProject,numberfields@home,bb4c56173850d04d8676985e71f59215,87852.731230,1632351002.189105,0.099908,0.099908,0.000000,
byCPIDbyProject,numberfields@home,bb954e8a8a0d36a4df4fb6b413bd985e,158692.000000,1637967003.033067,2.641516,2.641516,0.010000,
byCPIDbyProject,numberfields@home,bbacd2ac11bbe5b08859a020afcafd0a,16842.725024,1618179602.697191,0.093965,0.093965,0.000000,
byCPIDbyProject,numberfields@home,bc0621a4ac4610ffa400a0d298c02e23,6149018.893443,1638013968.054844,15130.133145,15130.133145,31.980000,
byCPIDbyProject,numberfields@home,bc99539e2d4597d667d78e7fd63129b7,199827.000000,1619734802.091998,0.097997,0.097997,0.000000,
byCPIDbyProject,numberfields@home,bd889e91673ace1aa035d911fc09c378,35502.000000,1637535002.929849,0.089759,0.089759,0.000000,
byCPIDbyProject,numberfields@home,be7974c0f992f4275a3e7e74ff77af86,6625770.715095,1638042639.974756,730.813546,730.813546,1.540000,
byCPIDbyProject,numberfields@home,bf82f01e52a4e90a6490833e81e811c1,1239050.952969,1638051677.113647,2739.493744,2739.493744,5.790000,
byCPIDbyProject,numberfields@home,c009a64683141822d6122adacd79aa9c,21146.000000,1637967003.033067,0.093571,0.093571,0.000000,
byCPIDbyProject,numberfields@home,c0c28cbcc9e8890af4b9788da033c254,734413.617877,1637967003.033067,1150.828259,1150.828259,2.430000,
byCPIDbyProject,numberfields@home,c154b1998178b48e76603f6819f0cd37,3095183.365467,1638051269.548754,5861.042009,5861.042009,12.390000,
byCPIDbyProject,numberfields@home,c2134446059d5f2d086726e25898ab54,1667818.000000,1638052297.762175,9151.339167,9151.339167,19.340000,
byCPIDbyProject,numberfields@home,c4b0aabb0caebb594b1da76618f40146,9626268.364038,1638050727.224663,8056.491353,8056.491353,17.030000,
byCPIDbyProject,numberfields@home,c5186b69e82c54fbd63673c9d4a94f15,905980.000000,1638052201.295352,7748.821357,7748.821357,16.380000,
byCPIDbyProject,numberfields@home,c7c8b9636b5032fb4b7ea8dde4163ea3,1159266.000000,1633042202.953378,0.099816,0.099816,0.000000,
byCPIDbyProject,numberfields@home,cabe9e1ab39a46d44e1879323ce5f365,54155.762316,1616192102.528291,0.097189,0.097189,0.000000,
byCPIDbyProject,numberfields@home,cb6de1629d3a36328b7da77433df56f7,336508.601027,1637967003.033067,2316.566479,2316.566479,4.900000,
byCPIDbyProject,numberfields@home,ce52cd1568c091014ffdef77dcd3fff2,1960930.701400,1637967003.033067,865.071953,865.071953,1.830000,
byCPIDbyProject,numberfields@home,cecfd81cd7fba9a0c0a062800ffbf89e,1024566.070012,1638053254.733888,1047.069788,1047.069788,2.210000,
byCPIDbyProject,numberfields@home,cef04e65569de69fd186d6dd04eab43e,4661336.910801,1638050952.710674,27997.898082,27997.898082,59.180000,
byCPIDbyProject,numberfields@home,d07e1307a63d43a81694308403dc00b5,2231.000000,1618870802.727503,0.091831,0.091831,0.000000,
byCPIDbyProject,numberfields@home,d0cea85e7a4a3e30af709e672dace08b,105651.159217,1629153302.822528,0.097448,0.097448,0.000000,
byCPIDbyProject,numberfields@home,d27a817b969e587a77fb109b0f5f77a0,473248.385101,1638050137.505477,17440.824145,17440.824145,36.870000,
byCPIDbyProject,numberfields@home,d2ba1846426099335fd80b6014e92fb9,1660918.610120,1638052297.820107,1857.291658,1857.291658,3.930000,
byCPIDbyProject,numberfields@home,d2c2dc34f31a24f0d4c5817ed2222c7e,104476.742813,1606314002.792533,0.092889,0.092889,0.000000,
byCPIDbyProject,numberfields@home,d4fbcc5aa5ae05809c3aedbc21086ba2,5516944.367527,1638051870.329245,4468.746051,4468.746051,9.450000,
byCPIDbyProject,numberfields@home,d59b66ef1dcd9a921daa4d9957c8f756,219799.760938,1617574502.052576,0.087533,0.087533,0.000000,
byCPIDbyProject,numberfields@home,d865dc0329b898d677752120ee795645,2742899.410120,1637967003.033067,12.291629,12.291629,0.030000,
byCPIDbyProject,numberfields@home,d90677a495de40dd2ca719332c552999,309168.024652,1637895870.391417,924.819358,924.819358,1.950000,
byCPIDbyProject,numberfields@home,d9a2f25eb0722243bf2aecc16a018cfd,691416.000000,1637964566.026297,1063.749085,1063.749085,2.250000,
byCPIDbyProject,numberfields@home,d9bd05c5b1491fe4d0f54202811d8ee9,536537.507271,1637963380.800861,2984.232649,2984.232649,6.310000,
byCPIDbyProject,numberfields@home,da0c795e81490ce47752d88cb0cbd5be,12058357.179144,1637967003.033067,0.113765,0.113765,0.000000,
byCPIDbyProject,numberfields@home,da1181715d376c6268e370032ba33517,574131.871338,1637016602.388230,0.098080,0.098080,0.000000,
byCPIDbyProject,numberfields@home,db9cf05dc584040c043d39295b195b9d,31707.553891,1556645102.525507,0.097483,0.097483,0.000000,
byCPIDbyProject,numberfields@home,dceecaa5a7bfd829f56d778fd6c3206a,1086368.742211,1600710301.891927,0.091570,0.091570,0.000000,
byCPIDbyProject,numberfields@home,dd532146ed93420029e2b2db3eda7bf8,2559636.000000,1638052603.930392,19757.245313,19757.245313,41.760000,
byCPIDbyProject,numberfields@home,de5fc3094caf35679ed88d76b5534cbb,24037635.175401,1637951569.308028,64327.258196,64327.258196,135.980000,
byCPIDbyProject,numberfields@home,e137afc1ed22912d24666802a03d6f9a,2216377.112194,1637897317.683612,3079.045461,3079.045461,6.510000,
byCPIDbyProject,numberfields@home,e1fc7dc1051549064a0bbd4bedc1183f,125.000000,1613772902.886118,0.092180,0.092180,0.000000,
byCPIDbyProject,numberfields@home,e53253bd80d0c7c02ee6c8c44dc41e7b,3808242.136854,1638053285.452769,2101.196131,2101.196131,4.440000,
byCPIDbyProject,numberfields@home,e7f90818e3e87c0bbefe83ad3cfe27e1,107881423.421124,1638051370.789096,9750.086023,9750.086023,20.610000,
byCPIDbyProject,numberfields@home,e8263087783a8e867bfe470a2c3d9d48,17175770.000000,1638052980.612776,94329.467994,94329.467994,199.390000,
byCPIDbyProject,numberfields@home,eab0cd7960f3117452db05dfae312cb9,153260.000000,1637967003.033067,0.376282,0.376282,0.000000,
byCPIDbyProject,numberfields@home,ebf2906a5de5490c03d7c3206709743d,32980.000000,1637967003.033067,345.890341,345.890341,0.730000,
byCPIDbyProject,numberfields@home,ecfd9d1ea9efcd44fa96790459311e79,12561212.727674,1638053584.740750,49608.625580,49608.625580,104.860000,
byCPIDbyProject,numberfields@home,ed2238fc74dc22017d4068d88ab256c2,294880.000000,1637967003.033067,315.556768,315.556768,0.670000,
byCPIDbyProject,numberfields@home,ee4a19259edf11e9e90005773cb8ad16,367280.692036,1577683802.120812,0.090433,0.090433,0.000000,
byCPIDbyProject,numberfields@home,eec64f92115ad97c1657d605c934915a,14449.000000,1629498903.035143,0.093041,0.093041,0.000000,
byCPIDbyProject,numberfields@home,eecd42ae1214e89e24f24ff3b921b2c6,115922.300126,1615155302.443704,0.087888,0.087888,0.000000,
byCPIDbyProject,numberfields@home,ef2a9be1807118400564624959a671b4,94253.233171,1637959659.336873,541.730632,541.730632,1.150000,
byCPIDbyProject,numberfields@home,f0edea95764d211864a91664d8383f4c,125646.947853,1637967003.033067,0.684209,0.684209,0.000000,
byCPIDbyProject,numberfields@home,f10bf58f36e03780d0a50293af92cfaf,11371514.081525,1619734802.091998,0.089378,0.089378,0.000000,
byCPIDbyProject,numberfields@home,f272b3cbaaf866e206f0b9a1383172b4,112128.000000,1636325402.768531,0.095432,0.095432,0.000000,
byCPIDbyProject,numberfields@home,f2b9047b08dbbc0d1f065e615c94cc60,1208814.000000,1638050137.448623,8087.671679,8087.671679,17.100000,
byCPIDbyProject,numberfields@home,f32eb8f17277674ca22558672b671622,3075536.342285,1638051911.240552,9260.717836,9260.717836,19.580000,
byCPIDbyProject,numberfields@home,f525618ce1a71c2e9580991e08ca12a2,1389974.847587,1637967003.033067,2.273836,2.273836,0.000000,
byCPIDbyProject,numberfields@home,f5cce458fb3532c38dd1757b8fbe9eca,16.678619,1560533102.195105,0.092526,0.092526,0.000000,
byCPIDbyProject,numberfields@home,f67387fe4c660c0c575d8b85b1a7ca71,960089.000000,1637967003.033067,104.060520,104.060520,0.220000,
byCPIDbyProject,numberfields@home,f751189ff692133718e104d480695d97,165659.000000,1638041368.333588,1293.627115,1293.627115,2.730000,
byCPIDbyProject,numberfields@home,f7714ee056091e0979d062b17ddccd03,4333153.508292,1638052670.145191,3337.983052,3337.983052,7.060000,
byCPIDbyProject,numberfields@home,f7f5e30a195cf96c70b58ec792b4bcc0,48863.360479,1626042602.230939,0.088534,0.088534,0.000000,
byCPIDbyProject,numberfields@home,f937cab50085de9d2c54b6a7980a096c,2498860.490592,1637967003.033067,1836.012218,1836.012218,3.880000,
byCPIDbyProject,numberfields@home,fb3f0673803f915287cd5ac3a3394e66,167933.086292,1576214702.431406,0.088395,0.088395,0.000000,
byCPIDbyProject,numberfields@home,fd8bf94446105ffa781c54414e287dc6,1123105.899677,1484923802.865844,0.093850,0.093850,0.000000,
byCPIDbyProject,numberfields@home,fdb8dfc010b5e72295e4abf530876ed9,8456049.583387,1638053345.948472,8836.195886,8836.195886,18.680000,
byCPIDbyProject,numberfields@home,fe3748b700e27a29d894d6b71a045793,71681.401631,1637967003.033067,1.315160,1.315160,0.000000,
byCPIDbyProject,numberfields@home,feead2f7fbcac15d701b476995871850,219826.000000,1617574502.052576,0.090394,0.090394,0.000000,
byCPIDbyProject,numberfields@home,ff0074a968f0c6b84125d12aed39e891,888.000000,1596994201.966723,0.097016,0.097016,0.000000,
byCPIDbyProject,odlk1,00b4ebd7c601cf43c5f84f75c36af4ed,89631.398877,1528175103.793755,0.096604,0.096604,0.000000,
byCPIDbyProject,odlk1,00ce8a19960dcf75c209bb7adf19fa69,336706.481515,1633288923.261002,0.094638,0.094638,0.000000,
byCPIDbyProject,odlk1,02aede2d5384a384768c41e1baeb256f,5346.222248,1637868782.992567,60.519861,60.519861,0.420000,
byCPIDbyProject,odlk1,05c21278af7999e749b1671ea90bc8f6,81517.279536,1584519422.936843,0.095602,0.095602,0.000000,
byCPIDbyProject,odlk1,05d3fd0b7e65d9653889897f38ed1971,255058.805375,1637929474.728867,15.823973,15.823973,0.110000,
byCPIDbyProject,odlk1,0698a0a811e7b73e765049be05972cfd,948167.144120,1637868782.992567,0.336985,0.336985,0.000000,
byCPIDbyProject,odlk1,06c4f726c25413b262e4ec4114a98837,7805.193040,1536298383.127731,0.097763,0.097763,0.000000,
byCPIDbyProject,odlk1,079f09b14b5a8bf3ae773340d9a54f82,792079.986674,1638039003.309655,2452.944862,2452.944862,17.180000,
byCPIDbyProject,odlk1,07a36578fc3f6a512f0c1efb5f914212,7224.268493,1636226703.128952,0.086951,0.086951,0.000000,
byCPIDbyProject,odlk1,09696d66b271b84cfb2e7d2dfb1e044d,29310.799406,1589704383.379455,0.087819,0.087819,0.000000,
byCPIDbyProject,odlk1,097c16fed6eba410219b5f52f954f5b0,203256.720314,1637868782.992567,1.747586,1.747586,0.010000,
byCPIDbyProject,odlk1,0a187954d623c6bdd7799206d578935b,1484418.850095,1637868782.992567,292.891383,292.891383,2.050000,
byCPIDbyProject,odlk1,0aa845f7d05f770a01c1689d8d894827,1647194.163955,1623148023.115063,0.097668,0.097668,0.000000,
byCPIDbyProject,odlk1,0b5ef259411ec18e8dac2be0b732fd23,997041.688061,1637868782.992567,0.556743,0.556743,0.000000,
byCPIDbyProject,odlk1,0c77869524781d812cc6e6e8bbbf6a14,3479.458970,1608283203.110954,0.096629,0.096629,0.000000,
byCPIDbyProject,odlk1,0de87e305d5d3a9cd58bde8a9f84339b,20835.568131,1625395023.318542,0.095125,0.095125,0.000000,
byCPIDbyProject,odlk1,0e748ca75bf3cb48ae14f70e18aa17fb,1397039.903432,1637868782.992567,0.388390,0.388390,0.000000,
byCPIDbyProject,odlk1,0f9d9d038186b9ce82514dd1379d739e,1480688.703806,1638040673.853618,4914.444153,4914.444153,34.420000,
byCPIDbyProject,odlk1,111d18a1342d2609a6773d8d87a6cbf8,1436.348981,1632943323.127647,0.089936,0.089936,0.000000,
byCPIDbyProject,odlk1,1165f57d64a5c0559d7073c4fd3cf974,109374.916370,1628190183.043513,0.094251,0.094251,0.000000,
byCPIDbyProject,odlk1,13f73ac7debcb54e5f846548bc5c3197,439866.842280,1638040668.569137,1414.529623,1414.529623,9.910000,
byCPIDbyProject,odlk1,13ff8b4b4ec4e1a0a25911025ac08348,691899.480302,1637935577.638075,66.855027,66.855027,0.470000,
byCPIDbyProject,odlk1,1437f048de61fd48e5fe4fc7696451b8,295050.713891,1618048203.133488,0.091954,0.091954,0.000000,
byCPIDbyProject,odlk1,14c2130aabb4176a0d3351cd136bbaa4,771521944.610202,1637868782.992567,1090.006409,1090.006409,7.630000,
byCPIDbyProject,odlk1,15fabd8d529db1f16315736b890ce38c,900313.830081,1629573003.377979,0.098988,0.098988,0.000000,
byCPIDbyProject,odlk1,1632f99977d90c5a223b5b0667e3c50c,195573.418079,1637868782.992567,3.076995,3.076995,0.020000,
byCPIDbyProject,odlk1,16343a0f41ad37bb35a80e81bc97ef8c,40264.262707,1549867623.182195,0.098503,0.098503,0.000000,
byCPIDbyProject,odlk1,1638152dadcac51f8bb71da66dfe092d,224477.863166,1580457602.782149,0.084656,0.084656,0.000000,
byCPIDbyProject,odlk1,163f049997e8a2dee054d69a7720bf05,160871160.895144,1638041061.233453,137843.147251,137843.147251,965.490000,
byCPIDbyProject,odlk1,16d58e95a8fcbf928f53c2029e133ba9,319120.170385,1636745102.614100,0.098156,0.098156,0.000000,
byCPIDbyProject,odlk1,17029c4576fc8e66b21dfec118099199,3219909.274180,1535610302.853967,0.096606,0.096606,0.000000,
byCPIDbyProject,odlk1,1963a6f109ea770c195a0e1afacd2eba,931611.743211,1528954203.377380,0.091779,0.091779,0.000000,
byCPIDbyProject,odlk1,1a5850d306575a1858189efe3d805dcb,1259259.095752,1638040983.469487,4151.418235,4151.418235,29.080000,
byCPIDbyProject,odlk1,1ac793c529cd6ffa942afaef7c5068c2,3117287.830860,1537594382.591850,0.087682,0.087682,0.000000,
byCPIDbyProject,odlk1,1b15befe93b7e60f216e030484488203,181076.772504,1542520803.029619,0.098413,0.098413,0.000000,
byCPIDbyProject,odlk1,1bb993deb5284d5f357c6ef05d8eddb2,1320100.734499,1638041086.793278,323.991193,323.991193,2.270000,
byCPIDbyProject,odlk1,1d6edd6a256cfa93cacd0a881ddc685c,28880.733374,1635794702.997751,0.091001,0.091001,0.000000,
byCPIDbyProject,odlk1,1f409e6b69a8290c8419ab06f5bb8727,6596.706465,1591518902.662767,0.090288,0.090288,0.000000,
byCPIDbyProject,odlk1,1fef4f3310b85515924ff0d37b8ff981,61330.976173,1637868782.992567,0.174061,0.174061,0.000000,
byCPIDbyProject,odlk1,2041e87b31103bf69e785cb737df49ab,4628.400005,1628968022.898136,0.086868,0.086868,0.000000,
byCPIDbyProject,odlk1,209cf08ce2d60e836894ef4fb991ddc9,66228.005598,1563992703.411526,0.098194,0.098194,0.000000,
byCPIDbyProject,odlk1,21101ba0c2397c2f42c2db510575c5aa,9721.210631,1614937203.107921,0.096919,0.096919,0.000000,
byCPIDbyProject,odlk1,23f4d1d548f535b543a62707df14f11f,73318.838581,1568924102.847826,0.094230,0.094230,0.000000,
byCPIDbyProject,odlk1,25247e504736d41b333535ad14deb150,3497770.515185,1637868782.992567,16.215988,16.215988,0.110000,
byCPIDbyProject,odlk1,25d003249f8a48a462584bc4bf550e26,91896.467911,1638038236.716798,356.630491,356.630491,2.500000,
byCPIDbyProject,odlk1,266f616e263e1824010d3739867a3f02,2409913.074074,1637868782.992567,2.988768,2.988768,0.020000,
byCPIDbyProject,odlk1,26ac9f1df7a612a9736f99be3adf4cd0,80.160418,1627729503.288943,0.084157,0.084157,0.000000,
byCPIDbyProject,odlk1,27240e68a3e56448711218e924c4a520,16949.849309,1636226703.128952,0.094048,0.094048,0.000000,
byCPIDbyProject,odlk1,27b5d9565a0b5584840619f70c2b1d2f,27231.133662,1637959446.463463,28.706893,28.706893,0.200000,
byCPIDbyProject,odlk1,284ce4078abc2fad5870b9b59fd75988,3293757.704393,1638039820.462922,6314.951080,6314.951080,44.230000,
byCPIDbyProject,odlk1,29e886a19d116dc4f569348fbe5ff811,100903.841733,1571469183.488310,0.085779,0.085779,0.000000,
byCPIDbyProject,odlk1,2a16fc8a24e7a1f2abc3fafd450cced3,61034.175000,1638039365.638805,378.892823,378.892823,2.650000,
